pop1,pop2
2009.317976,2527.971899
2025.101423,2505.864978
1992.034762,2499.864754
2002.67525,2495.465613
1998.860533,2498.970711
1987.779147,2517.646121
1975.172444,2493.427344
2011.776942,2482.857173
2004.97993,2499.761715
2006.738257,2480.914773
1999.086468,2479.735896
2007.411007,2475.732137
1990.166324,2502.145903
2002.034596,2485.45774
2006.942556,2490.10423
2033.108575,2512.685277
2005.141219,2486.3793
2014.305722,2528.971927
1986.763995,2482.520046
2000.591022,2506.709215
2001.594937,2513.648303
1993.392583,2486.225857
1989.760485,2512.717292
2001.241945,2483.90993
2006.555427,2490.737637
2005.383191,2526.496275
1986.677392,2505.395015
2018.507278,2492.251752
2002.936574,2491.833435
2001.770663,2494.935335
2020.304173,2514.278603
2016.796228,2509.827631
1986.73844,2487.447651
2014.040157,2518.34114
1984.774371,2507.612951
1998.45665,2476.961717
1992.803936,2499.31456
2015.985149,2506.542151
1999.599749,2485.59149
2009.185904,2478.63707
1988.977125,2501.20975
2005.655707,2502.782575
2005.611845,2515.685107
2010.560029,2526.57564
2010.167696,2508.019103
2003.800331,2491.047268
2014.805631,2513.397124
2007.338935,2500.936453
1987.206189,2504.000458
2003.648037,2496.918843
1996.663673,2521.994398
1990.779881,2517.638906
2014.91924,2488.311652
2007.372667,2514.150868
2008.554551,2484.428292
1989.861141,2493.800856
2010.077478,2494.762831
2022.234784,2500.437458
1998.236748,2518.944671
2008.016661,2504.755914
2001.784728,2484.591399
2017.225651,2484.364364
1997.294422,2513.031486
1995.045207,2506.562756
2020.973074,2482.672875
2007.231125,2514.19087
2014.056359,2493.578219
1995.36237,2485.717312
1993.434967,2506.297347
2004.900657,2499.749384
1994.315185,2498.278476
1996.492433,2485.846689
2008.865681,2473.067626
2016.684741,2503.255103
2005.953434,2491.451135
1983.970549,2517.592494
1993.869745,2493.488637
2000.012858,2493.491306
1999.272368,2498.096775
1995.944536,2477.757322
1999.017471,2479.476098
2004.628012,2486.74098
1980.532724,2485.915562
2002.534075,2519.036028
2000.864679,2486.356978
1991.043994,2504.634775
1997.543122,2509.120463
1992.42877,2501.051657
2002.063958,2505.954629
1976.674681,2492.309553
2018.147652,2494.04212
2021.988513,2511.582214
2005.632487,2478.422372
2029.58888,2493.848071
2004.103901,2502.397607
1985.557701,2494.096324
1993.869339,2495.116046
1998.196865,2485.898702
2008.739325,2484.705179
2003.205668,2488.830057
2007.175164,2523.911535
2004.939579,2488.890276
1996.375775,2501.777871
1994.113963,2507.02412
2013.221963,2495.51544
2003.11411,2491.851364
1995.989734,2490.089371
2020.309968,2500.311855
1976.934904,2521.16253
2017.400858,2485.148959
1995.744705,2487.618058
2006.491212,2499.033155
2004.378404,2501.281329
1994.077637,2482.799755
2007.21031,2514.966912
2025.208913,2502.449159
1997.018661,2509.746195
2003.448679,2497.540605
2005.555772,2485.061859
2000.248908,2498.057711
1983.122774,2520.273285
1996.121439,2501.900687
1996.322506,2489.14157
1997.595425,2494.176186
1996.082521,2494.58303
1994.196654,2492.53739
1988.275909,2480.28712
2012.719304,2522.618358
1989.368928,2501.530012
2016.356183,2498.570909
1986.626467,2494.779434
1984.917856,2527.951904
1998.600821,2516.205025
2005.083375,2496.161641
1998.287545,2495.761695
2001.072723,2493.482985
1982.878875,2528.086192
1989.57846,2508.105628
2010.504033,2493.635955
2005.131826,2499.826976
1987.946506,2494.564953
1987.895985,2480.284313
2023.257993,2490.003105
2012.283669,2494.595195
2030.555313,2494.309338
2011.748854,2512.120792
2006.521274,2493.476929
2008.758604,2511.93493
2014.483292,2504.938394
1996.194027,2489.767933
2014.609419,2481.10783
2011.355656,2487.802656
2001.307053,2492.512799
2008.319087,2492.780874
2014.717729,2490.793731
1995.714647,2491.568586
2009.444548,2501.137015
2006.121334,2511.176206
1981.777676,2475.551415
2038.66843,2491.478475
1991.965405,2511.232611
2013.027225,2478.333293
2007.829038,2506.287885
2022.076696,2507.159403
2004.921685,2517.731597
2003.995108,2491.69557
2003.655265,2488.622407
2010.016894,2494.926603
1988.708588,2493.91348
2021.944584,2511.967769
2019.032529,2515.410352
2001.824055,2510.034611
2004.619344,2504.79895
1991.382987,2486.011922
1986.679649,2501.15656
2011.794981,2487.009676
2004.755407,2487.013397
1995.474506,2500.308798
2021.38238,2501.520811
1992.238854,2500.048479
2020.341322,2517.988473
2002.083825,2494.557244
1995.916621,2500.117096
2000.245576,2508.385376
1996.168794,2501.009307
1996.930864,2501.288131
2002.625509,2508.036485
1999.770061,2516.769522
1995.292314,2495.666129
1997.416584,2458.740435
2013.968456,2498.567761
1977.883523,2511.759446
2004.447574,2499.568595
2004.577356,2502.553931
2006.298635,2499.987473
1991.717697,2495.202167
2018.306781,2486.731966
1989.968818,2490.030503
2000.042038,2496.328517
1992.068334,2481.188963
2010.01897,2500.755118
1998.465749,2486.210879
1986.177809,2492.322083
1992.11835,2507.253215
2000.96655,2486.314134
2012.828931,2500.657078
2006.750026,2506.398426
1995.114103,2514.33703
1988.080367,2491.686827
2011.553734,2509.142365
2028.002542,2501.661052
2004.237945,2501.334332
2003.523894,2476.153762
2023.828489,2491.657011
2002.75475,2476.285116
2009.806114,2490.773181
2011.26895,2495.750234
1992.847866,2503.006355
1989.144433,2520.881861
1992.427372,2504.145607
1991.696981,2492.124364
1981.018178,2515.061396
2011.537502,2508.898718
2008.075087,2513.166469
2018.6636,2498.560189
2008.116637,2496.234151
2010.73703,2500.471353
2007.20024,2512.160435
1984.911348,2517.900534
1981.206618,2501.649784
1999.188467,2497.18398
2017.161015,2501.375123
1988.608293,2510.828907
2013.548583,2520.008945
1989.846975,2507.371955
2008.068486,2503.403776
2010.876444,2494.658874
2003.254705,2515.395165
2001.229627,2496.806542
1989.442303,2485.795367
2012.102116,2503.107619
2004.918463,2501.960237
2006.318023,2487.603147
2029.184053,2500.178805
2016.2322,2515.350193
1976.45699,2486.554227
1981.89229,2492.58479
2014.04679,2508.155445
2003.99703,2504.708267
2011.390857,2484.737094
2004.947121,2519.188649
2005.379799,2496.769991
1982.4896,2504.471369
1981.097511,2497.028445
1991.219894,2512.636782
2017.177322,2507.998973
1969.40412,2498.155972
2009.580652,2485.180911
1989.07249,2505.921885
1995.372131,2510.756237
2010.4429,2505.643623
1994.495215,2477.726629
2004.658303,2493.16327
1991.513522,2475.390516
1988.882379,2479.038044
1998.941488,2504.04463
1996.413395,2490.854423
2005.352765,2494.551518
2012.069196,2490.299934
2021.806981,2498.814141
2015.283444,2525.401036
2009.445771,2508.196622
2009.627408,2498.621028
2007.834923,2501.785552
2000.836518,2496.89102
2017.223161,2499.692294
2003.702141,2504.035106
2014.498579,2496.722588
2005.871566,2517.114995
2001.29692,2497.737764
2001.36024,2499.219017
1993.567665,2514.92798
2015.72585,2499.653828
1997.307066,2498.622668
1987.872966,2523.780997
1988.813511,2495.825801
1996.677299,2489.197654
1980.578624,2496.5369
2017.02401,2489.13456
1987.229784,2501.65773
2009.829638,2483.82959
2010.639327,2501.148875
1994.651718,2501.922749
2010.657504,2481.527211
1985.835324,2531.868227
2008.817604,2511.537658
2001.298535,2483.587479
2005.014582,2499.066368
1986.734776,2499.177693
1992.984565,2490.35655
2014.136926,2503.736432
1985.949434,2500.952643
2010.510994,2508.328233
2009.692127,2477.692214
2009.079663,2516.07592
1999.405296,2492.257823
1981.558738,2484.197391
1987.13962,2500.638822
2011.953211,2504.243092
1981.980367,2525.739625
1989.72404,2476.667577
1994.345081,2494.021693
1994.113261,2484.548738
1993.767694,2484.892083
2019.297947,2502.778625
1994.045314,2485.502237
2000.281286,2484.775202
2005.616395,2506.54039
2001.596861,2502.11417
2003.872224,2502.935742
1989.492058,2503.95296
2009.833099,2495.377371
2010.008943,2503.420212
1995.553704,2488.521575
1973.286993,2484.86565
1991.779142,2509.909041
2000.244035,2491.427823
2016.196832,2502.438318
2014.796949,2506.211216
1996.158582,2499.643449
2001.255779,2505.919066
2015.73787,2483.007759
2006.039827,2501.160331
1995.120158,2489.93714
1971.029034,2485.350142
1988.30205,2508.332535
2008.411672,2511.2751
2005.850929,2498.26108
1981.057636,2489.455122
2025.46394,2503.926864
2003.504913,2504.574767
2000.313983,2492.282497
2000.08276,2479.371868
1999.540154,2507.277372
1973.204514,2508.7727
1992.288179,2484.816183
1998.254175,2505.527673
2012.139245,2485.109513
2002.953181,2511.968847
2000.962514,2495.570931
2015.924756,2500.724004
2013.178166,2510.549223
2015.245515,2518.259533
1988.494748,2508.877056
2013.284528,2502.331693
2001.541016,2491.18147
2016.176031,2502.722872
1985.754505,2498.399748
2020.665427,2505.463667
1995.000426,2499.860528
1985.086002,2478.782977
1989.977232,2510.972975
1993.956095,2500.201634
1982.037757,2511.720927
1987.997315,2522.898251
1996.903116,2499.806785
2019.411547,2492.853132
1997.182333,2520.172971
2021.617367,2494.658821
1989.316449,2482.839206
2003.706693,2489.961471
2028.075629,2474.536073
1997.912009,2475.252437
1998.875393,2481.507871
2015.615252,2509.280008
2005.790293,2510.712811
1991.947568,2522.324298
2010.463396,2493.224353
2004.853017,2512.894646
1995.276276,2500.247272
1984.866859,2498.666047
2000.645849,2490.293462
2000.774391,2488.883242
2002.632252,2506.276264
1996.914709,2508.049868
2007.866295,2506.91165
2006.089602,2510.165923
2001.727411,2519.20505
2010.955221,2508.800969
2000.626039,2493.938412
1983.740714,2503.156835
1990.130805,2486.502856
1997.551837,2490.910352
1986.08845,2477.924563
2022.836146,2505.983031
1983.048717,2500.302547
1983.348336,2517.506877
1994.192503,2503.60663
2020.249059,2516.212883
1977.038542,2505.896077
1988.464462,2503.587355
1988.061168,2503.2549
2001.853188,2493.188824
2004.025195,2496.219043
1993.074944,2486.640394
2007.692775,2504.103378
2011.090681,2486.624014
2004.880731,2496.401376
2004.597661,2471.577442
2011.104258,2499.478605
2008.434521,2503.056026
2003.041039,2506.676374
1991.756312,2497.567225
1989.986179,2508.056319
2001.80174,2511.762827
2007.553527,2487.430158
2006.211868,2485.239385
1992.618618,2493.770333
2024.296906,2508.479786
2003.023327,2516.462555
1999.418935,2516.930111
2003.135924,2503.213288
2015.587771,2518.243656
1996.443245,2492.962058
2005.655629,2493.731089
1987.008976,2488.60236
1985.551695,2503.262177
2001.958092,2498.915732
2008.565331,2490.166707
2013.978121,2502.163174
2019.105209,2509.591973
2017.443727,2497.615178
1986.965072,2483.426535
2005.193467,2492.775021
1988.013396,2495.149728
2026.436227,2505.04891
2018.161841,2519.245203
1985.438173,2489.459756
1987.300157,2501.855153
2013.335465,2495.700934
1982.468259,2500.396358
2002.055176,2504.762477
1994.658819,2488.221836
2027.831862,2493.257575
1985.334507,2530.25805
2011.301463,2506.471192
1989.624131,2497.97555
2003.321308,2510.183529
2014.743383,2475.50624
1999.35302,2508.417517
2003.842445,2495.744535
1994.788264,2472.605578
2000.271211,2505.370311
2017.468919,2515.38961
2024.182095,2491.485621
2003.214222,2482.177574
2000.0829,2521.917718
1978.010725,2500.199061
2019.369257,2479.980336
2000.816745,2493.198349
2017.171184,2475.635771
1996.33576,2508.574383
2001.466176,2502.803836
2005.490934,2516.001319
2013.189472,2504.560814
2006.929082,2510.686622
2005.692528,2513.61611
2009.982346,2510.379081
2000.923721,2518.589289
1980.773459,2501.327697
2001.641369,2462.772778
1999.746278,2506.072267
1995.618651,2507.637063
2007.889852,2488.669787
1984.447762,2486.562407
1987.727691,2502.828493
1994.860968,2494.703221
2013.113007,2515.759837
2001.506962,2487.588087
1991.290911,2505.591064
2020.835716,2498.94763
2042.59291,2509.990573
2004.50816,2492.135201
1981.395481,2484.622275
2000.008362,2496.675291
1976.71838,2475.731577
2000.769357,2489.791495
1997.544901,2484.968117
2008.87856,2507.26891
2007.099326,2496.737044
1983.185351,2508.940262
1983.105456,2495.585108
1998.091165,2501.886822
1996.599412,2504.549683
1984.501773,2496.315429
1995.024366,2516.665517
1990.553116,2506.047503
1985.315759,2512.065137
1977.467128,2499.300284
1988.273023,2505.526023
1990.870205,2494.216462
1995.145256,2512.931099
1976.570619,2486.832508
2027.223943,2511.71775
2009.305026,2514.55699
2003.821212,2510.384944
1995.573532,2497.888806
2008.228329,2481.941322
2003.076912,2495.843955
1982.702047,2516.146783
2007.320537,2511.270758
2011.021864,2493.899646
2001.547786,2481.538803
1990.109811,2507.391181
2007.62844,2498.826513
1984.651024,2495.274498
2000.728097,2487.563894
1978.740533,2483.814476
2015.775391,2508.251667
1999.774527,2503.5078
2015.912208,2480.628659
2015.145158,2483.383294
2007.833871,2489.030166
2022.484024,2499.224707
2007.90685,2490.270556
2008.560327,2500.467961
2006.3866,2533.561863
1989.433189,2492.689219
1996.369206,2502.549402
1978.083565,2495.913566
1980.596115,2494.401099
2003.274689,2520.869885
1994.091248,2487.605949
1995.200567,2482.658099
1988.96799,2500.410827
1989.612735,2493.812513
2005.859693,2480.012532
2007.819717,2506.254846
1997.224767,2492.355812
1988.534723,2488.604055
2016.069517,2517.090457
1992.324069,2494.169472
2005.332524,2509.520375
2002.359075,2483.389923
2007.340735,2496.581378
1979.932762,2494.435747
2006.018453,2516.034135
1994.61832,2502.810064
2003.423207,2487.777144
2004.511368,2505.094215
1985.981171,2482.313909
1979.675965,2462.911758
2007.828485,2498.373159
2013.538483,2495.894855
2014.629784,2510.461814
2014.15458,2499.461995
1984.265046,2497.511421
1990.181235,2507.729395
1989.870838,2512.240163
2000.30339,2486.87157
1996.264943,2482.715095
2004.886087,2515.072927
1997.400605,2482.849528
1995.173232,2507.758964
1996.964607,2503.481578
2010.733651,2518.235265
2014.737773,2512.386803
1989.507505,2502.902525
1997.517147,2500.260978
2013.221968,2489.186791
2000.438382,2499.618324
2004.441115,2492.34746
1972.963472,2479.60127
1988.733706,2470.960331
2008.298184,2505.657817
1999.770291,2515.416564
1999.16511,2490.707571
1984.44857,2517.136838
1995.139113,2507.849969
2011.489967,2510.982811
2006.51778,2489.528828
1999.044474,2497.161636
2028.525,2499.489304
1984.004133,2508.892048
2020.852227,2507.216268
2008.88991,2518.270684
1988.201204,2494.631457
1984.859298,2515.05947
1990.008523,2506.09926
1994.292973,2515.579845
1994.047975,2510.326574
1988.380194,2506.055844
2006.162034,2499.230257
1992.080231,2518.173391
1984.015447,2485.71318
2005.032886,2507.417139
1981.591942,2508.591732
2001.722967,2508.180213
1991.424176,2507.262553
2006.754247,2501.796687
1996.697546,2512.479722
2016.544377,2503.61225
1994.610545,2501.137904
1991.381361,2509.587194
1992.991832,2479.155576
1997.04058,2528.677911
1979.765999,2522.223473
1992.391607,2505.093067
2010.3008,2492.011259
1995.615952,2492.625145
1988.335474,2481.848144
2004.213663,2489.761098
1994.662927,2499.292971
1996.453889,2484.591796
2016.350345,2516.689918
2008.12754,2478.134781
1983.978178,2509.150403
2004.392383,2498.509949
1975.91821,2534.431524
1993.325779,2506.568438
2005.023152,2506.991725
1994.194342,2483.644346
1977.628182,2498.858086
1994.899349,2499.998925
2005.845738,2484.827029
1986.837744,2495.106955
1996.746538,2475.336194
1980.871702,2510.712089
2017.019654,2492.510145
1988.756455,2497.323465
2001.388163,2505.106988
2011.402415,2518.990354
1990.766638,2499.602325
1997.789508,2498.090668
2003.219162,2528.72079
1991.024885,2493.592932
1999.405945,2516.099934
1977.192421,2512.45491
1979.417267,2486.463012
1987.385361,2489.780882
1974.142613,2499.725143
2005.155306,2510.335705
2020.611521,2504.012215
1994.910658,2526.67976
1991.320942,2506.302189
1993.561521,2509.0824
2009.520995,2496.648136
2002.931564,2518.86062
1986.046263,2505.938506
2001.428391,2526.195163
2004.934557,2497.851614
2004.982724,2474.40507
1984.347439,2509.791346
2001.141588,2506.180711
1997.37681,2512.171457
2007.513043,2505.502107
2028.925042,2510.707557
1988.166979,2495.91866
2003.76251,2503.791472
2021.879823,2501.674931
2007.934643,2499.096297
2005.243968,2483.131682
1998.03313,2504.478876
2013.151722,2485.949017
2008.402381,2503.095211
1993.724309,2516.878968
2032.258234,2510.133703
2008.679506,2493.776829
1996.46058,2519.557241
1987.798986,2495.544909
2024.127278,2521.455275
2001.825567,2521.52631
1988.677456,2502.766425
1993.815884,2498.283436
1999.642708,2506.757035
2007.576425,2502.34171
2006.565211,2486.391401
1993.090204,2482.9988
2012.075316,2469.103692
2026.664036,2491.378922
2008.279436,2490.907566
1995.962009,2486.446675
1993.592114,2488.821015
1971.820941,2509.782469
2014.158125,2496.819857
1978.808399,2498.022893
2004.736876,2511.4763
2001.164952,2489.176533
1982.62954,2500.421178
1990.349179,2482.850177
2012.552612,2517.650452
2008.357636,2497.997848
1990.903599,2503.376347
1995.678381,2498.333676
2017.889788,2535.07861
2013.777518,2522.668439
1984.302861,2500.253681
2003.332908,2504.362482
2016.931231,2501.777055
1998.289559,2494.148094
2017.97567,2485.501885
2016.528005,2501.872148
1986.615766,2511.48919
2010.860431,2491.004032
1988.342573,2477.632632
1981.887575,2511.398472
2011.220572,2519.662507
2011.11009,2496.589218
1994.781758,2492.22365
2017.425167,2486.198629
1988.547695,2517.172724
1984.005576,2494.620257
1996.98327,2502.702357
1999.647012,2486.038297
1996.854953,2487.250487
1974.317554,2504.849899
1979.691663,2516.436502
1995.293838,2509.050732
1996.377237,2488.162028
2003.286725,2503.860907
1993.726836,2515.176614
2001.784398,2502.937068
2016.473281,2485.876308
1986.481038,2475.561023
2009.312937,2500.666458
1983.49728,2501.428829
1996.23294,2495.482864
1987.32886,2474.870122
2009.990255,2497.871477
1987.768477,2492.639127
1994.284619,2503.9056
2007.84132,2499.48504
2019.594954,2499.525157
1995.67311,2488.531442
1990.369138,2476.381147
1996.572834,2498.36373
2015.858493,2498.000973
1989.775373,2493.603952
1995.622655,2472.788743
1999.956323,2498.766107
1998.026725,2485.135927
2018.326214,2491.381803
2000.52074,2512.565748
2007.860536,2509.167361
2022.145343,2514.136365
2016.986038,2494.804081
1993.197395,2499.62192
1982.387477,2511.152565
2010.38646,2503.57011
1993.291247,2483.099396
2007.997052,2493.185377
2006.265792,2488.279977
1984.295638,2492.221337
1992.838437,2497.414132
1999.927648,2491.951337
1969.645313,2480.579264
1988.166217,2508.553448
1985.225816,2501.512176
2011.483213,2505.442538
1976.815171,2499.24069
2000.09931,2486.788552
2009.216034,2505.781465
1989.252566,2503.695135
1998.891457,2503.85705
1994.369041,2474.700788
2016.61345,2491.18626
1988.698471,2508.064941
2012.46479,2488.781758
2015.809157,2506.224267
1983.224742,2518.63592
1986.700397,2484.642418
1994.36585,2503.790404
1987.061043,2476.160522
1977.237995,2490.100023
2003.491702,2507.814519
1980.448551,2516.884844
2015.031362,2487.288881
1996.831234,2489.721266
1986.901816,2504.684676
1991.801185,2499.10671
1993.862284,2503.046961
2013.401077,2485.792322
1986.586532,2490.528527
2016.793808,2507.638792
1990.935298,2487.624328
1986.418111,2501.043209
2001.642479,2511.97894
2011.67802,2514.845904
2002.433297,2514.525805
1992.919827,2490.752728
2012.655758,2500.30658
1987.645635,2511.683614
1991.74447,2517.097193
1983.571935,2501.918529
1992.575163,2477.067974
2005.313607,2478.500245
2013.61779,2512.601093
1998.475763,2500.212772
2016.480323,2478.879064
1998.27696,2471.234622
2001.581055,2495.636514
2003.489832,2486.213415
2011.603959,2509.326398
2002.599691,2504.228244
2009.618696,2486.443638
1994.175332,2496.178365
2001.103879,2510.891185
1985.109642,2488.759662
1993.168518,2520.264852
1980.899859,2487.790489
2002.766697,2498.649193
1995.69924,2507.316025
2002.325399,2492.261352
2004.679254,2489.286668
1976.950119,2496.56519
1989.775184,2502.935409
1982.513263,2490.037654
1987.656264,2481.879091
1996.156263,2489.405556
2003.669068,2480.026023
2027.060869,2492.327275
1997.250801,2504.255713
2037.876251,2515.352658
1995.149298,2506.969682
2001.026109,2500.491694
2013.790108,2510.420064
1975.282274,2474.861449
2019.007523,2484.698159
1990.552481,2499.353457
2006.282336,2497.210031
2011.641686,2507.986694
2007.981912,2509.323989
2020.021081,2513.557447
2003.173143,2492.563685
2000.643332,2513.611236
2000.790989,2505.758727
2010.586422,2481.23686
1999.629924,2488.55074
1989.777024,2519.204424
2011.432302,2512.442182
2002.825714,2494.094382
1991.690698,2491.943822
1976.784711,2499.64517
2012.820094,2474.885248
2015.848878,2514.088131
2003.39534,2513.602299
2010.33072,2516.721875
1987.497573,2509.556196
1998.120969,2501.691193
2013.286502,2487.292556
1978.996751,2490.438779
1998.728531,2500.956348
2005.481788,2477.697541
1987.291972,2510.240833
2007.103051,2504.297225
1984.771158,2497.50006
1987.291187,2515.914083
2011.297923,2508.667443
1981.969276,2501.668056
1989.661024,2499.254359
1990.39984,2477.06953
1980.253985,2504.200515
1997.328271,2479.049014
1983.977668,2511.784398
1992.647093,2493.107077
1999.937136,2507.118255
2006.305798,2522.065662
1985.793592,2512.21685
1997.970864,2502.549094
1989.33521,2475.820213
1990.605589,2518.199006
2019.25102,2507.975778
1961.58704,2507.888607
1999.134035,2499.912857
1992.437666,2500.341
1993.420553,2491.859138
1963.367233,2498.568289
1986.154188,2506.670783
2007.267734,2480.592022
2021.073905,2519.97934
2017.804944,2492.424744
2015.436062,2507.061245
1994.126249,2494.88806
1996.0044,2514.766617
2012.33208,2509.289798
1989.42531,2511.416864
2009.756416,2516.226857
1997.23391,2508.547627
1997.858594,2511.756788
2009.913758,2483.551909
2005.295196,2509.973048
1993.077923,2495.308712
2011.542779,2497.317018
1986.367198,2489.311962
2008.712236,2497.640215
2008.840283,2513.342676
2007.822094,2499.686783
2004.70188,2494.399317
1994.055602,2495.450883
2008.933082,2504.530189
1992.894984,2497.211252
1992.877285,2498.067196
1985.610799,2518.059615
1999.280925,2480.039001
2002.406387,2511.562511
2012.116237,2486.311403
1998.224397,2489.811218
2003.967747,2487.937446
1982.227661,2484.594826
1997.917202,2486.948655
1997.207193,2509.751655
1978.382587,2514.286152
1995.155325,2512.100344
2006.280192,2504.249632
1976.400088,2519.500293
1998.432729,2489.023166
1979.15333,2501.213746
2001.851378,2502.668896
2011.209983,2504.890608
2003.536598,2469.723856
2013.92291,2502.181103
2003.380363,2498.706448
2009.661779,2502.956965
2005.439339,2507.257422
1983.095411,2498.480123
1991.720728,2512.625263
1993.339229,2513.531573
2013.263646,2493.774791
2011.155771,2489.240335
1996.912315,2512.564276
2011.216155,2511.031523
2004.615203,2481.271168
1997.679425,2494.383002
1978.464906,2486.311843
2000.234942,2514.815298
2001.571426,2494.946982
2011.361533,2486.735451
2022.754661,2493.415557
2013.468924,2519.368563
1980.971495,2503.282467
1994.369435,2505.619517
1983.983559,2500.231155
1984.190813,2499.593318
2000.804392,2498.700632
2025.368582,2470.13352
2021.069437,2499.678826
1984.029075,2509.606325
1999.135425,2512.730127
2021.231359,2491.436739
1982.830663,2492.799853
1991.47583,2501.831799
1983.491348,2517.10007
2007.875544,2475.590749
2010.052736,2479.761554
2010.243584,2506.431723
1994.76367,2493.877535
2008.286905,2511.163332
2002.55359,2494.927561
2013.689299,2497.976861
2008.111226,2491.205287
2012.459139,2484.665954
1996.651814,2477.162106
1982.022759,2486.873509
1995.435921,2491.38798
2000.084534,2508.488803
1993.782412,2514.200389
1999.937549,2487.336908
2007.757747,2479.91452
2004.485457,2498.90285
2021.441223,2494.709368
1993.664558,2487.165756
1993.107944,2501.09873
1974.204736,2490.070143
2005.844293,2506.155928
2010.955096,2500.88472
1989.601585,2509.26745
2035.421967,2478.157173
2001.213781,2516.536392
1989.937198,2505.835259
1990.381427,2502.683427
2016.955617,2502.986403
2013.242869,2497.957367
1983.934093,2500.414684
1994.173576,2482.006391
2000.409149,2503.723466
1995.026006,2525.691325
1989.070718,2505.204557
1992.995358,2481.258973
2001.806833,2506.839216
2013.339083,2509.997509
2011.595479,2506.160139
1989.355113,2509.262553
1986.078525,2498.76674
2016.390621,2503.076078
2001.042813,2507.674976
2020.466329,2488.301149
1987.514082,2512.412689
1999.146916,2493.927074
2008.012429,2480.601096
2006.741092,2511.045563
2022.260628,2495.78788
1999.616485,2477.752885
2006.438464,2527.703091
1993.250756,2497.337167
2007.911418,2511.812787
2004.888845,2500.416245
2011.558243,2498.407955
1997.612116,2503.508307
1992.476871,2503.392455
2000.408809,2493.461388
1997.185349,2502.614536
2005.436137,2502.606619
1980.339133,2500.112056
1987.548793,2480.225936
1998.37486,2482.744924
2002.682608,2479.450342
2011.587597,2499.912409
2009.606522,2507.784583
2010.080071,2516.982848
1993.859605,2504.86435
1999.292629,2491.539571
1996.072986,2466.356574
2002.85952,2491.431576
1986.727365,2521.768872
2018.890305,2511.097375
1989.721784,2499.171298
1983.840368,2495.203612
2007.351288,2497.800143
2020.640523,2498.55867
2001.049633,2506.112121
2001.998138,2511.003457
1980.840631,2509.083942
1990.69628,2482.243137
2000.885579,2476.581124
2004.762026,2502.662799
1981.965281,2508.34348
2004.278312,2483.20096
1984.028349,2510.374495
1995.976454,2495.509836
2002.208421,2503.098702
1998.824861,2487.525831
2001.445158,2465.116051
1983.543316,2525.808458
1979.064595,2518.446323
1998.475923,2504.050613
2000.424255,2498.028199
1994.69943,2490.442092
2003.239336,2471.987076
1993.238767,2486.415916
2013.085213,2525.274503
1991.599125,2512.236916
2004.230947,2511.843384
2008.23659,2494.652176
1992.175433,2478.108586
2004.740802,2505.405823
2002.094058,2527.020655
2006.284379,2481.571981
1999.093051,2512.115334
1985.819683,2497.538461
1996.827634,2502.920202
2025.861512,2512.414463
1997.752613,2483.820514
1994.678603,2499.385745
2000.296301,2505.605111
2006.873552,2491.777015
1996.703686,2491.224496
2008.727032,2507.718865
1991.379598,2480.551862
2005.802643,2503.209852
1984.756192,2501.046121
1980.475336,2502.944271
1993.00523,2501.088289
1980.501015,2487.925495
2002.06191,2523.706155
1992.380537,2489.094245
2011.485206,2505.51162
1993.787885,2503.179235
1986.458943,2498.435063
1995.646133,2490.196733
2012.245819,2504.127907
2018.154036,2491.706535
2015.079895,2520.264574
1993.583491,2489.781067
1987.591005,2518.322054
1980.778029,2510.065418
1980.960313,2487.339164
1998.777004,2506.123463
2004.359155,2506.502541
2011.818043,2486.88233
1985.877014,2513.889828
2011.179762,2482.195518
2008.900967,2492.374024
2006.712705,2508.290776
1979.916105,2512.428648
1999.476542,2496.03307
1993.367867,2488.516546
2003.974961,2491.450784
1991.157225,2488.491218
2005.57443,2481.155719
1991.15078,2483.302741
2001.116548,2504.38
2010.415782,2514.000989
2000.200635,2484.713994
2007.789067,2514.244211
1985.29041,2499.552214
1996.067906,2493.887072
1996.706363,2481.84795
2003.642876,2494.480854
1995.716145,2512.641937
2003.48553,2497.14091
2006.432164,2496.966993
1998.969586,2504.47366
1996.670076,2491.535509
1998.964049,2480.307332
1989.023852,2495.810981
2008.062381,2483.406396
1997.193746,2480.165893
2012.764423,2517.759535
1993.962514,2505.640696
2017.4052,2484.032714
2009.17789,2511.606808
1974.01243,2484.594163
2008.137472,2492.923232
1978.53767,2500.218642
1989.731166,2469.749772
2004.462648,2509.034937
1963.541533,2521.800754
1989.012432,2510.756981
1994.402752,2506.465856
1986.994821,2507.897543
1999.729401,2497.16606
1997.922557,2503.09735
1972.156492,2500.025932
2005.530029,2500.43959
2003.537631,2479.549475
2004.707159,2517.533481
1993.561139,2498.297502
1982.975821,2492.160109
2009.599509,2489.147691
2009.004302,2505.258158
1990.54828,2513.314511
1965.519911,2504.576357
2017.941783,2520.176721
2016.414103,2504.70623
1991.891409,2497.830385
2036.572302,2500.455832
2005.040779,2499.264439
1995.179037,2487.12535
2008.014617,2499.871311
2008.261726,2479.878758
1985.23703,2468.669789
1974.64629,2490.111881
1995.110258,2500.088613
1994.882292,2496.685316
2014.808776,2496.285954
1991.072625,2491.858113
1999.307725,2499.1234
2000.855789,2508.701231
1981.139268,2517.762783
1997.186017,2512.79328
2003.513855,2510.351333
1966.345891,2477.717329
2014.640779,2505.386839
1983.433401,2489.352842
1994.900789,2529.621184
1985.975381,2510.817857
